date_str,cota_m
1966-07-20,1.906666666666667
1966-07-21,1.8866666666666667
1966-07-22,1.8666666666666665
1966-07-23,1.84
1966-07-24,1.82
1966-07-25,1.8
1966-07-26,1.7833333333333332
1966-07-27,1.76
1966-07-28,1.7366666666666666
1966-07-29,1.7133333333333332
1966-07-30,1.7
1966-07-31,1.6833333333333333
1966-08-01,1.6499999999999997
1966-08-02,1.6366666666666667
1966-08-03,1.6133333333333333
1966-08-04,1.5866666666666667
1966-08-05,1.5599999999999998
1966-08-06,1.5399999999999998
1966-08-07,1.5233333333333334
1966-08-08,1.4966666666666668
1966-08-09,1.4766666666666666
1966-08-10,1.4566666666666668
1966-08-11,1.4333333333333333
1966-08-12,1.4266666666666667
1966-08-13,1.3966666666666667
1966-08-14,1.37
1966-08-15,1.3433333333333335
1966-08-16,1.3166666666666667
1966-08-17,1.2933333333333332
1966-08-18,1.2733333333333334
1966-08-19,1.25
1966-08-20,1.23
1966-08-21,1.21
1966-08-22,1.1933333333333334
1966-08-23,1.1866666666666668
1966-08-24,1.1633333333333333
1966-08-25,1.1433333333333333
1966-08-26,1.1166666666666665
1966-08-27,1.0933333333333335
1966-08-28,1.0766666666666667
1966-08-29,1.06
1966-08-30,1.04
1966-08-31,1.0266666666666666
1966-09-01,1.02
1966-09-02,1.02
1966-09-03,1.0166666666666666
1966-09-04,1.0133333333333334
1966-09-05,1.01
1966-09-06,1.0033333333333334
1966-09-07,0.9933333333333335
1966-09-08,0.9700000000000001
1966-09-09,0.9633333333333334
1966-09-10,0.9333333333333332
1966-09-11,0.9166666666666666
1966-09-12,0.8833333333333333
1966-09-13,0.8666666666666667
1966-09-14,0.8533333333333334
1966-09-15,0.84
1966-09-16,0.8233333333333334
1966-09-17,0.8066666666666666
1966-09-18,0.7799999999999999
1966-09-19,0.7566666666666667
1966-09-20,0.7433333333333333
1966-09-21,0.7200000000000001
1966-09-22,0.7133333333333334
1966-09-23,0.7066666666666667
1966-09-24,0.6933333333333334
1966-09-25,0.6833333333333332
1966-09-26,0.6766666666666667
1966-09-27,0.6633333333333333
1966-09-28,0.6433333333333334
1966-09-29,0.6166666666666667
1966-09-30,0.5966666666666667
1966-10-01,0.59
1966-10-02,0.56
1966-10-03,0.56
1966-10-04,0.5599999999999999
1966-10-05,0.5599999999999999
1966-10-06,0.5499999999999999
1966-10-07,0.5499999999999999
1966-10-08,0.5366666666666666
1966-10-09,0.8566666666666666
1966-10-10,0.84
1966-10-11,0.8466666666666667
1966-10-12,0.8500000000000001
1966-10-13,0.8533333333333334
1966-10-14,0.8366666666666668
1966-10-15,0.82
1966-10-16,0.8300000000000001
1966-10-17,0.8466666666666667
1966-10-18,0.8566666666666668
1966-10-19,0.8966666666666668
1966-10-20,0.93
1966-10-21,0.96
1966-10-22,1.0
1966-10-23,1.0266666666666666
1966-10-24,1.03
1966-10-25,1.0433333333333332
1966-10-26,1.0999999999999999
1966-10-27,1.1033333333333333
1966-10-28,1.1066666666666667
1966-10-29,1.0966666666666667
1966-10-30,1.09
1966-10-31,1.09
1966-11-01,1.0799999999999998
1966-11-02,1.11
1966-11-03,1.1433333333333333
1966-11-04,1.1300000000000001
1966-11-05,1.1166666666666667
1966-11-06,1.0933333333333335
1966-11-07,1.0666666666666667
1966-11-08,1.06
1966-11-09,1.0366666666666666
1966-11-10,1.03
1966-11-11,1.02
1966-11-12,1.03
1966-11-13,1.0633333333333332
1966-11-14,1.08
1966-11-15,1.0866666666666667
1966-11-16,1.0933333333333335
1966-11-17,1.1233333333333333
1966-11-18,1.1433333333333333
1966-11-19,1.1733333333333333
1966-11-20,1.1966666666666665
1966-11-21,1.21
1966-11-22,1.2166666666666666
1966-11-23,1.2166666666666666
1966-11-24,1.2
1966-11-25,1.1933333333333334
1966-11-26,1.1833333333333333
1966-11-27,1.18
1966-11-28,1.18
1966-11-29,1.1766666666666667
1966-11-30,1.1900000000000002
1966-12-01,1.1533333333333333
1966-12-02,1.1933333333333334
1966-12-03,1.21
1966-12-04,1.2366666666666666
1966-12-05,1.2233333333333334
1966-12-06,1.2433333333333334
1966-12-07,1.2633333333333334
1966-12-08,1.28
1966-12-09,1.2566666666666666
1966-12-10,1.2633333333333334
1966-12-11,1.2433333333333334
1966-12-12,1.2033333333333334
1966-12-13,1.18
1966-12-14,1.1466666666666667
1966-12-15,1.11
1966-12-16,1.14
1966-12-17,1.1733333333333331
1966-12-18,1.2166666666666666
1966-12-19,1.2433333333333334
1966-12-20,1.28
1966-12-21,1.3166666666666667
1966-12-22,1.3633333333333333
1966-12-23,1.4166666666666667
1966-12-24,1.4533333333333334
1966-12-25,1.4733333333333334
1966-12-26,1.4333333333333333
1966-12-27,1.3833333333333335
1966-12-28,1.2966666666666666
1966-12-29,1.25
1966-12-30,1.2233333333333334
1966-12-31,1.2266666666666668
1967-01-01,1.1633333333333333
1967-01-02,1.1533333333333333
1967-01-03,0.7799999999999999
1967-01-04,1.2
1967-01-05,1.2466666666666668
1967-01-06,1.2833333333333334
1967-01-07,1.2966666666666666
1967-01-08,1.3099999999999998
1967-01-09,1.3166666666666667
1967-01-10,1.33
1967-01-11,1.3499999999999999
1967-01-12,1.39
1967-01-13,1.4400000000000002
1967-01-14,1.4733333333333334
1967-01-15,1.4666666666666668
1967-01-16,1.47
1967-01-17,1.4733333333333334
1967-01-18,1.5033333333333332
1967-01-19,1.5466666666666666
1967-01-20,1.5833333333333333
1967-01-21,1.6199999999999999
1967-01-22,1.64
1967-01-23,1.6666666666666667
1967-01-24,1.7066666666666668
1967-01-25,1.7466666666666668
1967-01-26,1.78
1967-01-27,1.7966666666666666
1967-01-28,1.82
1967-01-29,1.83
1967-01-30,1.84
1967-01-31,1.8666666666666665
1967-02-01,1.87
1967-02-02,1.8666666666666665
1967-02-03,1.8633333333333333
1967-02-04,1.86
1967-02-05,1.86
1967-02-06,1.8566666666666667
1967-02-07,1.8500000000000003
1967-02-08,1.8399999999999999
1967-02-09,1.86
1967-02-10,1.8766666666666667
1967-02-11,1.8933333333333335
1967-02-12,1.9033333333333333
1967-02-13,1.9266666666666667
1967-02-14,1.9500000000000002
1967-02-15,1.9800000000000002
1967-02-16,2.0100000000000002
1967-02-17,2.066666666666667
1967-02-18,2.0966666666666667
1967-02-19,2.1333333333333333
1967-02-20,2.17
1967-02-21,2.263333333333333
1967-02-22,2.2933333333333334
1967-02-23,2.32
1967-02-24,2.3333333333333335
1967-02-25,2.3633333333333333
1967-02-26,2.3833333333333333
1967-02-27,2.4
1967-02-28,2.4133333333333336
1967-03-01,2.43
1967-03-02,2.466666666666667
1967-03-03,2.516666666666667
1967-03-04,2.5433333333333334
1967-03-05,2.5866666666666664
1967-03-06,2.61
1967-03-07,2.6266666666666665
1967-03-08,2.6766666666666663
1967-03-09,2.7133333333333334
1967-03-10,2.736666666666667
1967-03-11,2.76
1967-03-12,2.77
1967-03-13,2.783333333333333
1967-03-14,2.796666666666667
1967-03-15,2.8200000000000003
1967-03-16,2.83
1967-03-17,2.8266666666666667
1967-03-18,2.8333333333333335
1967-03-19,2.84
1967-03-20,2.8366666666666664
1967-03-21,2.8333333333333335
1967-03-22,2.8533333333333335
1967-03-23,2.8633333333333333
1967-03-24,2.856666666666667
1967-03-25,2.86
1967-03-26,2.8466666666666662
1967-03-27,2.8466666666666662
1967-03-28,2.8499999999999996
1967-03-29,2.85
1967-03-30,2.8499999999999996
1967-03-31,2.85
1967-04-01,2.8466666666666662
1967-04-02,2.8433333333333333
1967-04-03,2.8433333333333333
1967-04-04,2.84
1967-04-05,2.8233333333333337
1967-04-06,2.813333333333333
1967-04-07,2.8033333333333332
1967-04-08,2.7933333333333334
1967-04-09,2.77
1967-04-10,2.7533333333333334
1967-04-11,2.736666666666667
1967-04-12,2.7266666666666666
1967-04-13,2.703333333333333
1967-04-14,2.6933333333333334
1967-04-15,2.6799999999999997
1967-04-16,2.6799999999999997
1967-04-17,2.6799999999999997
1967-04-18,2.6666666666666665
1967-04-19,2.6766666666666663
1967-04-20,2.6933333333333334
1967-04-21,2.6966666666666668
1967-04-22,2.6933333333333334
1967-04-23,2.69
1967-04-24,2.69
1967-04-25,2.69
1967-04-26,2.6966666666666668
1967-04-27,2.7099999999999995
1967-04-28,2.7099999999999995
1967-04-29,2.723333333333333
1967-04-30,2.7266666666666666
1967-05-01,2.716666666666667
1967-05-02,2.706666666666667
1967-05-03,2.686666666666667
1967-05-04,2.6566666666666667
1967-05-05,2.6366666666666667
1967-05-06,2.6233333333333335
1967-05-07,2.6166666666666667
1967-05-08,2.57
1967-05-09,2.533333333333333
1967-05-10,2.4766666666666666
1967-05-11,2.4
1967-05-12,2.35
1967-05-13,2.296666666666667
1967-05-14,2.2933333333333334
1967-05-15,2.2600000000000002
1967-05-16,2.23
1967-05-17,2.21
1967-05-18,2.183333333333333
1967-05-19,2.1666666666666665
1967-05-20,2.15
1967-05-21,2.13
1967-05-22,2.1266666666666665
1967-05-23,2.1199999999999997
1967-05-24,2.0966666666666667
1967-05-25,2.08
1967-05-26,2.0533333333333332
1967-05-27,2.033333333333333
1967-05-28,2.0166666666666666
1967-05-29,2.0033333333333334
1967-05-30,1.9900000000000002
1967-05-31,1.9766666666666666
1967-06-01,1.9666666666666668
1967-06-02,1.9566666666666663
1967-06-03,1.95
1967-06-04,1.9466666666666665
1967-06-05,1.96
1967-06-06,1.9666666666666668
1967-06-07,1.97
1967-06-08,1.9833333333333334
1967-06-09,1.9966666666666668
1967-06-10,2.013333333333333
1967-06-11,2.026666666666667
1967-06-12,2.03
1967-06-13,2.0333333333333337
1967-06-14,2.0366666666666666
1967-06-15,2.0366666666666666
1967-06-16,2.026666666666667
1967-06-17,2.0166666666666666
1967-06-18,2.0100000000000002
1967-06-19,1.9933333333333334
1967-06-20,1.9800000000000002
1967-06-21,1.9966666666666668
1967-06-22,1.9866666666666666
1967-06-23,1.9733333333333334
1967-06-24,1.9633333333333336
1967-06-25,1.9533333333333334
1967-06-26,1.96
1967-06-27,1.9500000000000002
1967-06-28,1.9333333333333336
1967-06-29,1.9233333333333336
1967-06-30,1.9133333333333333
1967-07-01,1.8833333333333335
1967-07-02,1.8800000000000001
1967-07-03,1.8699999999999999
1967-07-04,1.8533333333333335
1967-07-05,1.8533333333333335
1967-07-06,1.8466666666666667
1967-07-07,1.8333333333333333
1967-07-08,1.8166666666666667
1967-07-09,1.8033333333333335
1967-07-10,1.7933333333333332
1967-07-11,1.78
1967-07-12,1.7633333333333334
1967-07-13,1.7433333333333334
1967-07-14,1.7300000000000002
1967-07-15,1.72
1967-07-16,1.7133333333333336
1967-07-17,1.6966666666666665
1967-07-18,1.6866666666666668
1967-07-19,1.6633333333333333
1967-07-20,1.6500000000000001
1967-07-21,1.633333333333333
1967-07-22,1.6133333333333333
1967-07-23,1.5966666666666667
1967-07-24,1.5833333333333333
1967-07-25,1.5733333333333333
1967-07-26,1.5666666666666667
1967-07-27,1.5466666666666666
1967-07-28,1.53
1967-07-29,1.51
1967-07-30,1.4933333333333334
1967-07-31,1.4799999999999998
1967-08-01,1.46
1967-08-02,1.4400000000000002
1967-08-03,1.4266666666666667
1967-08-04,1.4033333333333333
1967-08-05,1.39
1967-08-06,1.3766666666666667
1967-08-07,1.3633333333333335
1967-08-08,1.3433333333333335
1967-08-09,1.3233333333333335
1967-08-10,1.3033333333333335
1967-08-11,1.2666666666666668
1967-08-12,1.2666666666666666
1967-08-13,1.25
1967-08-14,1.23
1967-08-15,1.1966666666666665
1967-08-16,1.1766666666666665
1967-08-17,1.1633333333333333
1967-08-18,1.1433333333333333
1967-08-19,1.1300000000000001
1967-08-20,1.1133333333333333
1967-08-21,1.0933333333333335
1967-08-22,1.0766666666666667
1967-08-23,1.05
1967-08-24,1.0233333333333332
1967-08-25,1.0066666666666666
1967-08-26,0.98
1967-08-27,0.96
1967-08-28,0.9366666666666666
1967-08-29,0.9133333333333334
1967-08-30,0.9
1967-08-31,0.8833333333333333
1967-09-01,0.8366666666666666
1967-09-02,0.84
1967-09-03,0.8166666666666668
1967-09-04,0.7866666666666666
1967-09-05,0.7633333333333333
1967-09-06,0.75
1967-09-07,0.7300000000000001
1967-09-08,1.095
1967-09-09,1.08
1967-09-10,1.0750000000000002
1967-09-11,1.0550000000000002
1967-09-12,1.025
1967-09-13,0.5966666666666667
1967-09-14,0.5833333333333334
1967-09-15,0.5733333333333334
1967-09-16,0.5633333333333334
1967-09-17,0.5566666666666666
1967-09-18,0.5433333333333333
1967-09-19,0.53
1967-09-20,0.5233333333333333
1967-09-21,0.5100000000000001
1967-09-22,0.5
1967-09-23,0.4966666666666666
1967-09-24,0.49
1967-09-25,0.49333333333333335
1967-09-26,0.48666666666666664
1967-09-27,0.49
1967-09-28,0.48
1967-09-29,0.47333333333333333
1967-09-30,0.4633333333333333
1967-10-01,0.4533333333333333
1967-10-02,0.4466666666666666
1967-10-03,0.4533333333333333
1967-10-04,0.45
1967-10-05,0.44333333333333336
1967-10-06,0.44
1967-10-07,0.43333333333333335
1967-10-08,0.4266666666666667
1967-10-09,0.42333333333333334
1967-10-10,0.42
1967-10-11,0.41333333333333333
1967-10-12,0.4166666666666667
1967-10-13,0.42
1967-10-14,0.41999999999999993
1967-10-15,0.42333333333333334
1967-10-16,0.41999999999999993
1967-10-17,0.42333333333333334
1967-10-18,0.43
1967-10-19,0.4466666666666667
1967-10-20,0.4833333333333334
1967-10-21,0.4833333333333332
1967-10-22,0.49333333333333335
1967-10-23,0.5133333333333333
1967-10-24,0.5299999999999999
1967-10-25,0.5533333333333333
1967-10-26,0.5933333333333334
1967-10-27,0.6133333333333334
1967-10-28,0.62
1967-10-29,0.63
1967-10-30,0.6333333333333333
1967-10-31,0.6333333333333333
1967-11-01,0.6333333333333333
1967-11-02,0.6333333333333333
1967-11-03,0.64
1967-11-04,0.6466666666666666
1967-11-05,0.6533333333333333
1967-11-06,0.6566666666666666
1967-11-07,0.6633333333333333
1967-11-08,0.6699999999999999
1967-11-09,0.6699999999999999
1967-11-10,0.6733333333333333
1967-11-11,0.66
1967-11-12,0.67
1967-11-13,0.6633333333333334
1967-11-14,0.6733333333333333
1967-11-15,0.71
1967-11-16,0.7533333333333333
1967-11-17,0.7866666666666666
1967-11-18,0.8233333333333334
1967-11-19,0.8766666666666666
1967-11-20,0.9900000000000001
1967-11-21,0.9733333333333333
1967-11-22,0.9500000000000001
1967-11-23,0.94
1967-11-24,0.9400000000000001
1967-11-25,0.9333333333333335
1967-11-26,0.9233333333333333
1967-11-27,0.93
1967-11-28,0.9433333333333334
1967-11-29,0.9866666666666667
1967-11-30,1.02
1967-12-01,1.0233333333333332
1967-12-02,1.02
1967-12-03,0.9900000000000001
1967-12-04,0.9766666666666667
1967-12-05,0.9533333333333333
1967-12-06,0.93
1967-12-07,0.92
1967-12-08,0.9266666666666667
1967-12-09,0.9466666666666668
1967-12-10,0.9533333333333333
1967-12-11,0.9666666666666667
1967-12-12,0.9733333333333333
1967-12-13,0.9733333333333333
1967-12-14,0.9700000000000001
1967-12-15,0.9633333333333333
1967-12-16,0.9866666666666667
1967-12-17,1.04
1967-12-18,1.1133333333333333
1967-12-19,1.0966666666666667
1967-12-20,1.07
1967-12-21,1.1166666666666665
1967-12-22,1.1633333333333333
1967-12-23,1.23
1967-12-24,1.3066666666666666
1967-12-25,1.3800000000000001
1967-12-26,1.4433333333333334
1967-12-27,1.4400000000000002
1967-12-28,1.4433333333333334
1967-12-29,1.43
1967-12-30,1.43
1967-12-31,1.4366666666666665
1968-01-01,1.3866666666666667
1968-01-02,1.3766666666666667
1968-01-03,1.32
1968-01-04,1.27
1968-01-05,1.2166666666666666
1968-01-06,1.1866666666666668
1968-01-07,1.1766666666666667
1968-01-08,1.1666666666666667
1968-01-09,1.1633333333333333
1968-01-10,1.18
1968-01-11,1.2166666666666668
1968-01-12,1.2533333333333332
1968-01-13,1.28
1968-01-14,1.33
1968-01-15,1.3866666666666667
1968-01-16,1.4866666666666666
1968-01-17,1.633333333333333
1968-01-18,1.7866666666666668
1968-01-19,1.7533333333333332
1968-01-20,1.7533333333333332
1968-01-21,1.8
1968-01-22,1.9266666666666665
1968-01-23,1.9799999999999998
1968-01-24,2.0566666666666666
1968-01-25,2.223333333333333
1968-01-26,2.34
1968-01-27,2.44
1968-01-28,2.5066666666666664
1968-01-29,2.55
1968-01-30,2.626666666666667
1968-01-31,2.6300000000000003
1968-02-01,2.6133333333333333
1968-02-02,2.62
1968-02-03,2.6433333333333335
1968-02-04,2.66
1968-02-05,2.686666666666667
1968-02-06,2.6933333333333334
1968-02-07,2.66
1968-02-08,2.723333333333333
1968-02-09,2.6833333333333336
1968-02-10,2.6733333333333333
1968-02-11,2.6633333333333336
1968-02-12,2.6666666666666665
1968-02-13,2.6333333333333333
1968-02-14,2.6833333333333336
1968-02-15,2.706666666666667
1968-02-16,2.75
1968-02-17,2.7733333333333334
1968-02-18,2.7933333333333334
1968-02-19,2.8366666666666664
1968-02-20,2.856666666666667
1968-02-21,2.8633333333333333
1968-02-22,2.8666666666666667
1968-02-23,2.92
1968-02-24,2.94
1968-02-25,2.9600000000000004
1968-02-26,2.9766666666666666
1968-02-27,2.986666666666667
1968-02-28,2.9966666666666666
1968-02-29,3.0033333333333334
1968-03-01,3.016666666666666
1968-03-02,3.0066666666666664
1968-03-03,2.9933333333333336
1968-03-04,2.986666666666667
1968-03-05,2.983333333333333
1968-03-06,2.973333333333333
1968-03-07,2.9600000000000004
1968-03-08,2.9499999999999997
1968-03-09,2.936666666666667
1968-03-10,2.936666666666667
1968-03-11,2.9266666666666663
1968-03-12,2.9133333333333336
1968-03-13,2.9
1968-03-14,2.8966666666666665
1968-03-15,2.89
1968-03-16,2.8666666666666667
1968-03-17,2.86
1968-03-18,2.853333333333333
1968-03-19,2.8366666666666664
1968-03-20,2.8200000000000003
1968-03-21,2.7966666666666664
1968-03-22,2.783333333333333
1968-03-23,2.776666666666667
1968-03-24,2.76
1968-03-25,2.733333333333333
1968-03-26,2.6999999999999997
1968-03-27,2.6766666666666663
1968-03-28,2.6566666666666667
1968-03-29,2.643333333333333
1968-03-30,2.64
1968-03-31,2.6366666666666667
1968-04-01,2.5933333333333333
1968-04-02,2.6133333333333333
1968-04-03,2.5966666666666667
1968-04-04,2.5533333333333332
1968-04-05,2.52
1968-04-06,2.486666666666667
1968-04-07,2.473333333333333
1968-04-08,2.4533333333333336
1968-04-09,2.436666666666667
1968-04-10,2.42
1968-04-11,2.4033333333333333
1968-04-12,2.3833333333333333
1968-04-13,2.3533333333333335
1968-04-14,2.316666666666667
1968-04-15,2.29
1968-04-16,2.2466666666666666
1968-04-17,2.1966666666666668
1968-04-18,2.19
1968-04-19,2.19
1968-04-20,2.2066666666666666
1968-04-21,2.2266666666666666
1968-04-22,2.236666666666667
1968-04-23,2.2266666666666666
1968-04-24,2.2133333333333334
1968-04-25,2.216666666666667
1968-04-26,2.21
1968-04-27,2.2133333333333334
1968-04-28,2.216666666666667
1968-04-29,2.2266666666666666
1968-04-30,2.23
1968-05-01,2.203333333333333
1968-05-02,2.2066666666666666
1968-05-03,2.283333333333333
1968-05-04,2.22
1968-05-05,2.2866666666666666
1968-05-06,2.2866666666666666
1968-05-07,2.2933333333333334
1968-05-08,2.3000000000000003
1968-05-09,2.3066666666666666
1968-05-10,2.3033333333333332
1968-05-11,2.29
1968-05-12,2.266666666666667
1968-05-13,2.29
1968-05-14,2.2733333333333334
1968-05-15,2.283333333333333
1968-05-16,2.2733333333333334
1968-05-17,2.28
1968-05-18,2.29
1968-05-19,2.3266666666666667
1968-05-20,2.3366666666666664
1968-05-21,2.3033333333333332
1968-05-22,2.3
1968-05-23,2.2899999999999996
1968-05-24,2.2666666666666666
1968-05-25,2.25
1968-05-26,2.2466666666666666
1968-05-27,2.24
1968-05-28,2.233333333333333
1968-05-29,2.2266666666666666
1968-05-30,2.2166666666666663
1968-05-31,2.2133333333333334
1968-06-01,2.21
1968-06-02,2.1966666666666668
1968-06-03,2.1933333333333334
1968-06-04,2.1866666666666665
1968-06-05,2.1733333333333333
1968-06-06,2.186666666666667
1968-06-07,2.1833333333333336
1968-06-08,2.186666666666667
1968-06-09,2.186666666666667
1968-06-10,2.186666666666667
1968-06-11,2.183333333333333
1968-06-12,2.1466666666666665
1968-06-13,2.143333333333333
1968-06-14,2.1366666666666667
1968-06-15,2.1166666666666667
1968-06-16,2.0866666666666664
1968-06-17,2.08
1968-06-18,2.0733333333333333
1968-06-19,2.0733333333333333
1968-06-20,2.0733333333333333
1968-06-21,2.0733333333333333
1968-06-22,2.07
1968-06-23,2.06
1968-06-24,2.0666666666666664
1968-06-25,2.06
1968-06-26,2.0066666666666664
1968-06-27,2.0033333333333334
1968-06-28,2.0
1968-06-29,1.9966666666666668
1968-06-30,1.9933333333333332
1968-07-01,1.9866666666666666
1968-07-02,1.9766666666666666
1968-07-03,1.9600000000000002
1968-07-04,1.9466666666666665
1968-07-05,1.9433333333333334
1968-07-06,1.9233333333333336
1968-07-07,1.9166666666666667
1968-07-08,1.9100000000000001
1968-07-09,1.8933333333333333
1968-07-10,1.8800000000000001
1968-07-11,1.87
1968-07-12,1.86
1968-07-13,1.8466666666666667
1968-07-14,1.8333333333333333
1968-07-15,1.8233333333333333
1968-07-16,1.8066666666666666
1968-07-17,1.79
1968-07-18,1.7699999999999998
1968-07-19,1.7633333333333334
1968-07-20,1.7366666666666666
1968-07-21,1.7300000000000002
1968-07-22,1.71
1968-07-23,1.6933333333333334
1968-07-24,1.6766666666666667
1968-07-25,1.6633333333333333
1968-07-26,1.6566666666666665
1968-07-27,1.64
1968-07-28,1.6166666666666665
1968-07-29,1.5633333333333332
1968-07-30,1.5466666666666666
1968-07-31,1.53
1968-08-01,1.7599999999999998
1968-08-02,1.7399999999999998
1968-08-03,1.7149999999999999
1968-08-04,1.69
1968-08-05,1.6600000000000001
1968-08-06,1.6400000000000001
1968-08-07,1.61
1968-08-08,1.585
1968-08-09,1.56
1968-08-10,1.525
1968-08-11,1.5
1968-08-12,1.48
1968-08-13,1.46
1968-08-14,1.435
1968-08-15,1.41
1968-08-16,1.385
1968-08-17,1.3599999999999999
1968-08-18,1.335
1968-08-19,1.315
1968-08-20,1.295
1968-08-21,1.285
1968-08-22,1.265
1968-08-23,1.24
1968-08-24,1.22
1968-08-25,1.2000000000000002
1968-08-26,1.1800000000000002
1968-08-27,1.15
1968-08-28,1.1400000000000001
1968-08-29,1.12
1968-08-30,1.1
1968-08-31,1.08
1968-09-01,1.06
1968-09-02,1.04
1968-09-03,1.03
1968-09-04,1.01
1968-09-05,0.99
1968-09-06,0.9700000000000001
1968-09-07,0.9500000000000001
1968-09-08,0.93
1968-09-09,0.9733333333333333
1968-09-10,0.9533333333333335
1968-09-11,0.9199999999999999
1968-09-12,0.9333333333333335
1968-09-13,0.9333333333333332
1968-09-14,0.9266666666666666
1968-09-15,0.9233333333333333
1968-09-16,0.9166666666666666
1968-09-17,0.9033333333333333
1968-09-18,0.8666666666666667
1968-09-19,0.87
1968-09-20,0.84
1968-09-21,0.84
1968-09-22,0.84
1968-09-23,0.84
1968-09-24,0.8366666666666668
1968-09-25,0.84
1968-09-26,0.84
1968-09-27,0.8333333333333334
1968-09-28,0.8233333333333334
1968-09-29,0.82
1968-09-30,0.8133333333333334
1968-10-01,0.7999999999999999
1968-10-02,0.7999999999999999
1968-10-03,0.8066666666666666
1968-10-04,0.8766666666666666
1968-10-05,0.88
1968-10-06,0.82
1968-10-07,0.7633333333333333
1968-10-08,0.7433333333333333
1968-10-09,0.7233333333333333
1968-10-10,0.7000000000000001
1968-10-11,0.69
1968-10-12,0.6766666666666666
1968-10-13,0.6666666666666666
1968-10-14,0.6633333333333333
1968-10-15,0.6733333333333333
1968-10-16,0.7199999999999999
1968-10-17,0.7633333333333333
1968-10-18,0.77
1968-10-19,0.75
1968-10-20,0.7466666666666667
1968-10-21,0.7733333333333333
1968-10-22,0.8066666666666666
1968-10-23,0.8666666666666667
1968-10-24,0.93
1968-10-25,0.9433333333333334
1968-10-26,0.92
1968-10-27,0.8633333333333334
1968-10-28,0.82
1968-10-29,0.7999999999999999
1968-10-30,0.8166666666666668
1968-10-31,0.8300000000000001
1968-11-01,0.9233333333333333
1968-11-02,0.9699999999999999
1968-11-03,0.9733333333333333
1968-11-04,0.9266666666666666
1968-11-05,0.87
1968-11-06,0.8366666666666666
1968-11-07,0.8133333333333334
1968-11-08,0.7933333333333333
1968-11-09,0.7833333333333333
1968-11-10,0.77
1968-11-11,0.7599999999999999
1968-11-12,0.7566666666666667
1968-11-13,0.7533333333333333
1968-11-14,0.7599999999999999
1968-11-15,0.7766666666666667
1968-11-16,0.7633333333333333
1968-11-17,0.8166666666666668
1968-11-18,0.8133333333333334
1968-11-19,0.7933333333333333
1968-11-20,0.82
1968-11-21,0.8066666666666666
1968-11-22,0.7999999999999999
1968-11-23,0.7966666666666667
1968-11-24,0.8099999999999999
1968-11-25,0.7800000000000001
1968-11-26,0.7533333333333334
1968-11-27,0.7400000000000001
1968-11-28,0.7200000000000001
1968-11-29,0.7100000000000001
1968-11-30,0.71
1968-12-01,0.7133333333333334
1968-12-02,0.7366666666666667
1968-12-03,0.7766666666666667
1968-12-04,0.7933333333333333
1968-12-05,0.9066666666666666
1968-12-06,0.98
1968-12-07,1.0233333333333332
1968-12-08,1.0533333333333332
1968-12-09,1.09
1968-12-10,1.1199999999999999
1968-12-11,1.1266666666666667
1968-12-12,1.1166666666666667
1968-12-13,1.0966666666666667
1968-12-14,1.0966666666666667
1968-12-15,1.1233333333333333
1968-12-16,1.1466666666666667
1968-12-17,1.2
1968-12-18,1.2366666666666666
1968-12-19,1.2733333333333334
1968-12-20,1.3
1968-12-21,1.3466666666666667
1968-12-22,1.4333333333333333
1968-12-23,1.5
1968-12-24,1.6033333333333333
1968-12-25,1.6666666666666667
1968-12-26,1.7666666666666666
1968-12-27,1.8399999999999999
1968-12-28,1.8933333333333333
1968-12-29,1.9233333333333331
1968-12-30,2.013333333333333
1968-12-31,2.0533333333333332
1969-01-01,2.0933333333333333
1969-01-02,2.17
1969-01-03,2.2266666666666666
1969-01-04,2.28
1969-01-05,2.356666666666667
1969-01-06,2.396666666666667
1969-01-07,2.4533333333333336
1969-01-08,2.5
1969-01-09,2.5033333333333334
1969-01-10,2.513333333333333
1969-01-11,2.486666666666667
1969-01-12,2.4566666666666666
1969-01-13,2.4466666666666668
1969-01-14,2.43
1969-01-15,2.4233333333333333
1969-01-16,2.4366666666666665
1969-01-17,2.44
1969-01-18,2.4666666666666663
1969-01-19,2.4766666666666666
1969-01-20,2.486666666666667
1969-01-21,2.5233333333333334
1969-01-22,2.533333333333333
1969-01-23,2.566666666666667
1969-01-24,2.5833333333333335
1969-01-25,2.5533333333333332
1969-01-26,2.5533333333333332
1969-01-27,2.5366666666666666
1969-01-28,2.526666666666667
1969-01-29,2.5100000000000002
1969-01-30,2.5033333333333334
1969-01-31,2.4833333333333334
1969-02-01,2.47
1969-02-02,2.46
1969-02-03,2.436666666666667
1969-02-04,2.4233333333333333
1969-02-05,2.4133333333333336
1969-02-06,2.4066666666666667
1969-02-07,2.3966666666666665
1969-02-08,2.3866666666666667
1969-02-09,2.38
1969-02-10,2.3766666666666665
1969-02-11,2.3733333333333335
1969-02-12,2.3833333333333333
1969-02-13,2.41
1969-02-14,2.4066666666666667
1969-02-15,2.4066666666666667
1969-02-16,2.393333333333333
1969-02-17,2.3699999999999997
1969-02-18,2.3766666666666665
1969-02-19,2.3766666666666665
1969-02-20,2.3666666666666667
1969-02-21,2.3833333333333333
1969-02-22,2.3766666666666665
1969-02-23,2.36
1969-02-24,2.35
1969-02-25,2.3433333333333333
1969-02-26,2.34
1969-02-27,2.3466666666666667
